Mod:Item:MetaData, Localized Name
enderio:block_unholy_enlightened_fused_glass:3, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:4, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:5, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:6, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:7, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:8, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:9, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:10, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:11, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:12, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:13, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:14, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:15, 荧光纯净玻璃
enderio:block_unholy_dark_fused_quartz:0, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:1, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:2, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:3, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:4, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:5, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:6, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:7, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:8, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:9, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:10, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:11, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:12, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:13, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:14, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:15, 黑暗石英玻璃
enderio:block_unholy_dark_fused_glass:0, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:1, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:2, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:3, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:4, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:5, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:6, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:7, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:8, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:9, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:10, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:11, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:12, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:13, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:14, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:15, 黑暗纯净玻璃
enderio:block_pasture_fused_quartz:0, 石英玻璃
enderio:block_pasture_fused_quartz:1, 石英玻璃
enderio:block_pasture_fused_quartz:2, 石英玻璃
enderio:block_pasture_fused_quartz:3, 石英玻璃
enderio:block_pasture_fused_quartz:4, 石英玻璃
enderio:block_pasture_fused_quartz:5, 石英玻璃
enderio:block_pasture_fused_quartz:6, 石英玻璃
enderio:block_pasture_fused_quartz:7, 石英玻璃
enderio:block_pasture_fused_quartz:8, 石英玻璃
enderio:block_pasture_fused_quartz:9, 石英玻璃
enderio:block_pasture_fused_quartz:10, 石英玻璃
enderio:block_pasture_fused_quartz:11, 石英玻璃
enderio:block_pasture_fused_quartz:12, 石英玻璃
enderio:block_pasture_fused_quartz:13, 石英玻璃
enderio:block_pasture_fused_quartz:14, 石英玻璃
enderio:block_pasture_fused_quartz:15, 石英玻璃
enderio:block_pasture_fused_glass:0, 纯净玻璃
enderio:block_pasture_fused_glass:1, 纯净玻璃
enderio:block_pasture_fused_glass:2, 纯净玻璃
enderio:block_pasture_fused_glass:3, 纯净玻璃
enderio:block_pasture_fused_glass:4, 纯净玻璃
enderio:block_pasture_fused_glass:5, 纯净玻璃
enderio:block_pasture_fused_glass:6, 纯净玻璃
enderio:block_pasture_fused_glass:7, 纯净玻璃
enderio:block_pasture_fused_glass:8, 纯净玻璃
enderio:block_pasture_fused_glass:9, 纯净玻璃
enderio:block_pasture_fused_glass:10, 纯净玻璃
enderio:block_pasture_fused_glass:11, 纯净玻璃
enderio:block_pasture_fused_glass:12, 纯净玻璃
enderio:block_pasture_fused_glass:13, 纯净玻璃
enderio:block_pasture_fused_glass:14, 纯净玻璃
enderio:block_pasture_fused_glass:15, 纯净玻璃
enderio:block_pasture_enlightened_fused_quartz:0, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:1, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:2, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:3, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:4, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:5, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:6, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:7, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:8, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:9, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:10, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:11, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:12, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:13, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:14, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:15, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_glass:0, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:1, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:2, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:3, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:4, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:5, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:6, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:7, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:8, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:9, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:10, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:11, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:12, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:13, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:14, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:15, 荧光纯净玻璃
enderio:block_pasture_dark_fused_quartz:0, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:1, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:2, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:3, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:4, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:5, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:6, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:7, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:8, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:9, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:10, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:11, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:12, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:13, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:14, 黑暗石英玻璃
enderio:block_pasture_dark_fused_quartz:15, 黑暗石英玻璃
enderio:block_pasture_dark_fused_glass:0, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:1, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:2, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:3, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:4, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:5, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:6, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:7, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:8, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:9, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:10, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:11, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:12, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:13, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:14, 黑暗纯净玻璃
enderio:block_pasture_dark_fused_glass:15, 黑暗纯净玻璃
enderio:block_not_holy_fused_quartz:0, 石英玻璃
enderio:block_not_holy_fused_quartz:1, 石英玻璃
enderio:block_not_holy_fused_quartz:2, 石英玻璃
enderio:block_not_holy_fused_quartz:3, 石英玻璃
enderio:block_not_holy_fused_quartz:4, 石英玻璃
enderio:block_not_holy_fused_quartz:5, 石英玻璃
enderio:block_not_holy_fused_quartz:6, 石英玻璃
enderio:block_not_holy_fused_quartz:7, 石英玻璃
enderio:block_not_holy_fused_quartz:8, 石英玻璃
enderio:block_not_holy_fused_quartz:9, 石英玻璃
enderio:block_not_holy_fused_quartz:10, 石英玻璃
enderio:block_not_holy_fused_quartz:11, 石英玻璃
enderio:block_not_holy_fused_quartz:12, 石英玻璃
enderio:block_not_holy_fused_quartz:13, 石英玻璃
enderio:block_not_holy_fused_quartz:14, 石英玻璃
enderio:block_not_holy_fused_quartz:15, 石英玻璃
enderio:block_not_holy_fused_glass:0, 纯净玻璃
enderio:block_not_holy_fused_glass:1, 纯净玻璃
enderio:block_not_holy_fused_glass:2, 纯净玻璃
enderio:block_not_holy_fused_glass:3, 纯净玻璃
enderio:block_not_holy_fused_glass:4, 纯净玻璃
enderio:block_not_holy_fused_glass:5, 纯净玻璃
enderio:block_not_holy_fused_glass:6, 纯净玻璃
enderio:block_not_holy_fused_glass:7, 纯净玻璃
enderio:block_not_holy_fused_glass:8, 纯净玻璃
enderio:block_not_holy_fused_glass:9, 纯净玻璃
enderio:block_not_holy_fused_glass:10, 纯净玻璃
enderio:block_not_holy_fused_glass:11, 纯净玻璃
enderio:block_not_holy_fused_glass:12, 纯净玻璃
enderio:block_not_holy_fused_glass:13, 纯净玻璃
enderio:block_not_holy_fused_glass:14, 纯净玻璃
enderio:block_not_holy_fused_glass:15, 纯净玻璃
enderio:block_not_holy_enlightened_fused_quartz:0, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:1, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:2, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:3, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:4, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:5, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:6, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:7, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:8, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:9, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:10, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:11, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:12, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:13, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:14, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_quartz:15, 荧光石英玻璃
enderio:block_not_holy_enlightened_fused_glass:0, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:1, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:2, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:3, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:4, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:5, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:6, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:7, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:8, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:9, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:10, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:11, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:12, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:13, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:14, 荧光纯净玻璃
enderio:block_not_holy_enlightened_fused_glass:15, 荧光纯净玻璃
enderio:block_not_holy_dark_fused_quartz:0, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:1, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:2, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:3, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:4, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:5, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:6, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:7, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:8, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:9, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:10, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:11, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:12, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:13, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:14, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_quartz:15, 黑暗石英玻璃
enderio:block_not_holy_dark_fused_glass:0, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:1, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:2, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:3, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:4, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:5, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:6, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:7, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:8, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:9, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:10, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:11, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:12, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:13, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:14, 黑暗纯净玻璃
enderio:block_not_holy_dark_fused_glass:15, 黑暗纯净玻璃
enderio:block_not_unholy_fused_quartz:0, 石英玻璃
enderio:block_not_unholy_fused_quartz:1, 石英玻璃
enderio:block_not_unholy_fused_quartz:2, 石英玻璃
enderio:block_not_unholy_fused_quartz:3, 石英玻璃
enderio:block_not_unholy_fused_quartz:4, 石英玻璃
enderio:block_not_unholy_fused_quartz:5, 石英玻璃
enderio:block_not_unholy_fused_quartz:6, 石英玻璃
enderio:block_not_unholy_fused_quartz:7, 石英玻璃
enderio:block_not_unholy_fused_quartz:8, 石英玻璃
enderio:block_not_unholy_fused_quartz:9, 石英玻璃
enderio:block_not_unholy_fused_quartz:10, 石英玻璃
enderio:block_not_unholy_fused_quartz:11, 石英玻璃
enderio:block_not_unholy_fused_quartz:12, 石英玻璃
enderio:block_not_unholy_fused_quartz:13, 石英玻璃
enderio:block_not_unholy_fused_quartz:14, 石英玻璃
enderio:block_not_unholy_fused_quartz:15, 石英玻璃
enderio:block_not_unholy_fused_glass:0, 纯净玻璃
enderio:block_not_unholy_fused_glass:1, 纯净玻璃
enderio:block_not_unholy_fused_glass:2, 纯净玻璃
enderio:block_not_unholy_fused_glass:3, 纯净玻璃
enderio:block_not_unholy_fused_glass:4, 纯净玻璃
enderio:block_not_unholy_fused_glass:5, 纯净玻璃
enderio:block_not_unholy_fused_glass:6, 纯净玻璃
enderio:block_not_unholy_fused_glass:7, 纯净玻璃
enderio:block_not_unholy_fused_glass:8, 纯净玻璃
enderio:block_not_unholy_fused_glass:9, 纯净玻璃
enderio:block_not_unholy_fused_glass:10, 纯净玻璃
enderio:block_not_unholy_fused_glass:11, 纯净玻璃
enderio:block_not_unholy_fused_glass:12, 纯净玻璃
enderio:block_not_unholy_fused_glass:13, 纯净玻璃
enderio:block_not_unholy_fused_glass:14, 纯净玻璃
enderio:block_not_unholy_fused_glass:15, 纯净玻璃
enderio:block_not_unholy_enlightened_fused_quartz:0, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:1, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:2, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:3, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:4, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:5, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:6, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:7, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:8, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:9, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:10, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:11, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:12, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:13, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:14, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_quartz:15, 荧光石英玻璃
enderio:block_not_unholy_enlightened_fused_glass:0, 荧光纯净玻璃
